train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
10,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:38:00,06:41:00,3.0,6,Saturday
10,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:41:00,06:43:00,2.0,6,Saturday
10,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:43:00,06:45:00,2.0,6,Saturday
10,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:45:00,06:46:00,1.0,6,Saturday
10,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:46:00,06:48:00,2.0,6,Saturday
10,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:48:00,06:51:00,3.0,6,Saturday
10,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:51:00,06:52:00,1.0,6,Saturday
10,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:52:00,06:54:00,2.0,6,Saturday
10,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,06:54:00,06:56:00,2.0,6,Saturday
10,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,06:56:00,06:58:00,2.0,6,Saturday
10,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,06:58:00,07:00:00,2.0,6,Saturday
11,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,06:41:00,06:42:00,1.0,6,Saturday
11,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,06:42:00,06:45:00,3.0,6,Saturday
11,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,06:45:00,06:48:00,3.0,6,Saturday
11,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,06:48:00,06:50:00,2.0,6,Saturday
11,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,06:50:00,06:52:00,2.0,6,Saturday
11,BTS-Silom,go,S04,Saint Louis,S05,Surasak,06:52:00,06:53:00,1.0,6,Saturday
11,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,06:53:00,06:55:00,2.0,6,Saturday
11,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,06:55:00,06:58:00,3.0,6,Saturday
11,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,06:58:00,06:59:00,1.0,6,Saturday
11,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,06:59:00,07:01:00,2.0,6,Saturday
