train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
67,MRT-Y,go,YL01,Lat Phrao,YL02,Phawana,16:30:00,16:33:00,3.0,16,Sunday
67,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,16:33:00,16:36:00,3.0,16,Sunday
67,MRT-Y,go,YL03,Chok Chai 4,YL04,Lat Phrao 71,16:36:00,16:39:00,3.0,16,Sunday
67,MRT-Y,go,YL04,Lat Phrao 71,YL05,Lat Phrao 83,16:39:00,16:42:00,3.0,16,Sunday
67,MRT-Y,go,YL05,Lat Phrao 83,YL06,Mahat Thai,16:42:00,16:45:00,3.0,16,Sunday
67,MRT-Y,go,YL06,Mahat Thai,YL07,Lat Phrao 101,16:45:00,16:48:00,3.0,16,Sunday
67,MRT-Y,go,YL07,Lat Phrao 101,YL08,Bang Kapi,16:48:00,16:51:00,3.0,16,Sunday
67,MRT-Y,go,YL08,Bang Kapi,YL09,Yaek Lam Sali,16:51:00,16:53:00,2.0,16,Sunday
67,MRT-Y,go,YL09,Yaek Lam Sali,YL10,Si Kritha,16:53:00,16:56:00,3.0,16,Sunday
67,MRT-Y,go,YL10,Si Kritha,YL11,Hua Mak,16:56:00,16:59:00,3.0,16,Sunday
67,MRT-Y,go,YL11,Hua Mak,YL12,Kalantan,16:59:00,17:01:00,2.0,16,Sunday
67,MRT-Y,go,YL12,Kalantan,YL13,Si Nut,17:01:00,17:03:00,2.0,17,Sunday
67,MRT-Y,go,YL13,Si Nut,YL14,Srinagarindra 38,17:03:00,17:05:00,2.0,17,Sunday
67,MRT-Y,go,YL14,Srinagarindra 38,YL15,Suan Luang Rama IX,17:05:00,17:08:00,3.0,17,Sunday
67,MRT-Y,go,YL15,Suan Luang Rama IX,YL16,Si Udom,17:08:00,17:11:00,3.0,17,Sunday
67,MRT-Y,go,YL16,Si Udom,YL17,Si Iam,17:11:00,17:13:00,2.0,17,Sunday
67,MRT-Y,go,YL17,Si Iam,YL18,Si La Salle,17:13:00,17:17:00,4.0,17,Sunday
67,MRT-Y,go,YL18,Si La Salle,YL19,Si Bearing,17:17:00,17:19:00,2.0,17,Sunday
67,MRT-Y,go,YL19,Si Bearing,YL20,Si Dan,17:19:00,17:21:00,2.0,17,Sunday
67,MRT-Y,go,YL20,Si Dan,YL21,Si Thepha,17:21:00,17:23:00,2.0,17,Sunday
67,MRT-Y,go,YL21,Si Thepha,YL22,Thipphawan,17:23:00,17:26:00,3.0,17,Sunday
67,MRT-Y,go,YL22,Thipphawan,YL23,Samrong,17:26:00,17:29:00,3.0,17,Sunday
68,MRT-Y,go,YL01,Lat Phrao,YL02,Phawana,16:40:00,16:43:00,3.0,16,Sunday
68,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,16:43:00,16:46:00,3.0,16,Sunday
68,MRT-Y,go,YL03,Chok Chai 4,YL04,Lat Phrao 71,16:46:00,16:49:00,3.0,16,Sunday
68,MRT-Y,go,YL04,Lat Phrao 71,YL05,Lat Phrao 83,16:49:00,16:52:00,3.0,16,Sunday
68,MRT-Y,go,YL05,Lat Phrao 83,YL06,Mahat Thai,16:52:00,16:55:00,3.0,16,Sunday
68,MRT-Y,go,YL06,Mahat Thai,YL07,Lat Phrao 101,16:55:00,16:58:00,3.0,16,Sunday
68,MRT-Y,go,YL07,Lat Phrao 101,YL08,Bang Kapi,16:58:00,17:01:00,3.0,16,Sunday
68,MRT-Y,go,YL08,Bang Kapi,YL09,Yaek Lam Sali,17:01:00,17:03:00,2.0,17,Sunday
68,MRT-Y,go,YL09,Yaek Lam Sali,YL10,Si Kritha,17:03:00,17:06:00,3.0,17,Sunday
68,MRT-Y,go,YL10,Si Kritha,YL11,Hua Mak,17:06:00,17:09:00,3.0,17,Sunday
68,MRT-Y,go,YL11,Hua Mak,YL12,Kalantan,17:09:00,17:11:00,2.0,17,Sunday
68,MRT-Y,go,YL12,Kalantan,YL13,Si Nut,17:11:00,17:13:00,2.0,17,Sunday
68,MRT-Y,go,YL13,Si Nut,YL14,Srinagarindra 38,17:13:00,17:15:00,2.0,17,Sunday
68,MRT-Y,go,YL14,Srinagarindra 38,YL15,Suan Luang Rama IX,17:15:00,17:18:00,3.0,17,Sunday
68,MRT-Y,go,YL15,Suan Luang Rama IX,YL16,Si Udom,17:18:00,17:21:00,3.0,17,Sunday
68,MRT-Y,go,YL16,Si Udom,YL17,Si Iam,17:21:00,17:23:00,2.0,17,Sunday
68,MRT-Y,go,YL17,Si Iam,YL18,Si La Salle,17:23:00,17:27:00,4.0,17,Sunday
68,MRT-Y,go,YL18,Si La Salle,YL19,Si Bearing,17:27:00,17:29:00,2.0,17,Sunday
68,MRT-Y,go,YL19,Si Bearing,YL20,Si Dan,17:29:00,17:31:00,2.0,17,Sunday
68,MRT-Y,go,YL20,Si Dan,YL21,Si Thepha,17:31:00,17:33:00,2.0,17,Sunday
68,MRT-Y,go,YL21,Si Thepha,YL22,Thipphawan,17:33:00,17:36:00,3.0,17,Sunday
68,MRT-Y,go,YL22,Thipphawan,YL23,Samrong,17:36:00,17:39:00,3.0,17,Sunday
69,MRT-Y,go,YL01,Lat Phrao,YL02,Phawana,16:50:00,16:53:00,3.0,16,Sunday
69,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,16:53:00,16:56:00,3.0,16,Sunday
69,MRT-Y,go,YL03,Chok Chai 4,YL04,Lat Phrao 71,16:56:00,16:59:00,3.0,16,Sunday
69,MRT-Y,go,YL04,Lat Phrao 71,YL05,Lat Phrao 83,16:59:00,17:02:00,3.0,16,Sunday
69,MRT-Y,go,YL05,Lat Phrao 83,YL06,Mahat Thai,17:02:00,17:05:00,3.0,17,Sunday
69,MRT-Y,go,YL06,Mahat Thai,YL07,Lat Phrao 101,17:05:00,17:08:00,3.0,17,Sunday
69,MRT-Y,go,YL07,Lat Phrao 101,YL08,Bang Kapi,17:08:00,17:11:00,3.0,17,Sunday
69,MRT-Y,go,YL08,Bang Kapi,YL09,Yaek Lam Sali,17:11:00,17:13:00,2.0,17,Sunday
69,MRT-Y,go,YL09,Yaek Lam Sali,YL10,Si Kritha,17:13:00,17:16:00,3.0,17,Sunday
69,MRT-Y,go,YL10,Si Kritha,YL11,Hua Mak,17:16:00,17:19:00,3.0,17,Sunday
69,MRT-Y,go,YL11,Hua Mak,YL12,Kalantan,17:19:00,17:21:00,2.0,17,Sunday
69,MRT-Y,go,YL12,Kalantan,YL13,Si Nut,17:21:00,17:23:00,2.0,17,Sunday
69,MRT-Y,go,YL13,Si Nut,YL14,Srinagarindra 38,17:23:00,17:25:00,2.0,17,Sunday
69,MRT-Y,go,YL14,Srinagarindra 38,YL15,Suan Luang Rama IX,17:25:00,17:28:00,3.0,17,Sunday
69,MRT-Y,go,YL15,Suan Luang Rama IX,YL16,Si Udom,17:28:00,17:31:00,3.0,17,Sunday
69,MRT-Y,go,YL16,Si Udom,YL17,Si Iam,17:31:00,17:33:00,2.0,17,Sunday
69,MRT-Y,go,YL17,Si Iam,YL18,Si La Salle,17:33:00,17:37:00,4.0,17,Sunday
69,MRT-Y,go,YL18,Si La Salle,YL19,Si Bearing,17:37:00,17:39:00,2.0,17,Sunday
69,MRT-Y,go,YL19,Si Bearing,YL20,Si Dan,17:39:00,17:41:00,2.0,17,Sunday
69,MRT-Y,go,YL20,Si Dan,YL21,Si Thepha,17:41:00,17:43:00,2.0,17,Sunday
69,MRT-Y,go,YL21,Si Thepha,YL22,Thipphawan,17:43:00,17:46:00,3.0,17,Sunday
69,MRT-Y,go,YL22,Thipphawan,YL23,Samrong,17:46:00,17:49:00,3.0,17,Sunday
70,MRT-Y,go,YL01,Lat Phrao,YL02,Phawana,17:00:00,17:03:00,3.0,17,Sunday
70,MRT-Y,go,YL02,Phawana,YL03,Chok Chai 4,17:03:00,17:06:00,3.0,17,Sunday
